# file created by code in security_q.jl
# file created on 2024-08-15 at 12:29:35
# parameter: seed = 1
# parameter: T = 10000.0
# parameter: n_queues = 1
# parameter: mean_interarrival = 5.2
# parameter: mean_server_time = 5.0
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,in_service1
    8556.376,  4993,  Arrival,before,   1,  70,   1
    8556.376,  4993,  Arrival, after,   2,  71,   1
    8556.722,  4990,Finish(1),before,   1,  71,   1
    8556.722,  4990,Finish(1), after,   2,  70,   1
    8565.879,  4996,Finish(1),before,   1,  70,   1
    8565.879,  4996,Finish(1), after,   2,  69,   1
    8570.527,  4998,Finish(1),before,   1,  69,   1
    8570.527,  4998,Finish(1), after,   2,  68,   1
    8571.005,  5000,Finish(1),before,   1,  68,   1
    8571.005,  5000,Finish(1), after,   2,  67,   1
    8571.273,  5002,Finish(1),before,   1,  67,   1
    8571.273,  5002,Finish(1), after,   2,  66,   1
    8571.752,  4994,  Arrival,before,   1,  66,   1
    8571.752,  4994,  Arrival, after,   2,  67,   1
    8573.597,  5005,  Arrival,before,   1,  67,   1
    8573.597,  5005,  Arrival, after,   2,  68,   1
    8574.209,  5004,Finish(1),before,   1,  68,   1
    8574.209,  5004,Finish(1), after,   2,  67,   1
    8574.285,  5008,Finish(1),before,   1,  67,   1
    8574.285,  5008,Finish(1), after,   2,  66,   1
    8577.922,  5010,Finish(1),before,   1,  66,   1
    8577.922,  5010,Finish(1), after,   2,  65,   1
    8578.170,  5006,  Arrival,before,   1,  65,   1
    8578.170,  5006,  Arrival, after,   2,  66,   1
    8579.369,  5012,Finish(1),before,   1,  66,   1
    8579.369,  5012,Finish(1), after,   2,  65,   1
    8579.464,  5013,  Arrival,before,   1,  65,   1
    8579.464,  5013,  Arrival, after,   2,  66,   1
    8581.283,  5016,  Arrival,before,   1,  66,   1
    8581.283,  5016,  Arrival, after,   2,  67,   1
    8583.249,  5017,  Arrival,before,   1,  67,   1
    8583.249,  5017,  Arrival, after,   2,  68,   1
    8585.944,  5018,  Arrival,before,   1,  68,   1
    8585.944,  5018,  Arrival, after,   2,  69,   1
    8590.188,  5015,Finish(1),before,   1,  69,   1
    8590.188,  5015,Finish(1), after,   2,  68,   1
    8590.411,  5019,  Arrival,before,   1,  68,   1
    8590.411,  5019,  Arrival, after,   2,  69,   1
    8596.516,  5021,Finish(1),before,   1,  69,   1
    8596.516,  5021,Finish(1), after,   2,  68,   1
    8597.650,  5024,Finish(1),before,   1,  68,   1
    8597.650,  5024,Finish(1), after,   2,  67,   1
    8599.576,  5026,Finish(1),before,   1,  67,   1
    8599.576,  5026,Finish(1), after,   2,  66,   1
    8606.149,  5022,  Arrival,before,   1,  66,   1
    8606.149,  5022,  Arrival, after,   2,  67,   1
    8607.214,  5029,  Arrival,before,   1,  67,   1
    8607.214,  5029,  Arrival, after,   2,  68,   1
    8610.527,  5030,  Arrival,before,   1,  68,   1
    8610.527,  5030,  Arrival, after,   2,  69,   1
    8612.487,  5028,Finish(1),before,   1,  69,   1
    8612.487,  5028,Finish(1), after,   2,  68,   1
    8612.540,  5031,  Arrival,before,   1,  68,   1
    8612.540,  5031,  Arrival, after,   2,  69,   1
    8615.819,  5034,  Arrival,before,   1,  69,   1
    8615.819,  5034,  Arrival, after,   2,  70,   1
    8623.748,  5035,  Arrival,before,   1,  70,   1
    8623.748,  5035,  Arrival, after,   2,  71,   1
    8629.659,  5036,  Arrival,before,   1,  71,   1
    8629.659,  5036,  Arrival, after,   2,  72,   1
    8631.373,  5037,  Arrival,before,   1,  72,   1
    8631.373,  5037,  Arrival, after,   2,  73,   1
    8632.049,  5038,  Arrival,before,   1,  73,   1
    8632.049,  5038,  Arrival, after,   2,  74,   1
    8632.302,  5039,  Arrival,before,   1,  74,   1
    8632.302,  5039,  Arrival, after,   2,  75,   1
    8632.759,  5040,  Arrival,before,   1,  75,   1
    8632.759,  5040,  Arrival, after,   2,  76,   1
    8634.576,  5041,  Arrival,before,   1,  76,   1
    8634.576,  5041,  Arrival, after,   2,  77,   1
    8648.080,  5042,  Arrival,before,   1,  77,   1
    8648.080,  5042,  Arrival, after,   2,  78,   1
    8654.265,  5043,  Arrival,before,   1,  78,   1
    8654.265,  5043,  Arrival, after,   2,  79,   1
    8668.345,  5033,Finish(1),before,   1,  79,   1
    8668.345,  5033,Finish(1), after,   2,  78,   1
    8672.564,  5046,Finish(1),before,   1,  78,   1
    8672.564,  5046,Finish(1), after,   2,  77,   1
    8680.677,  5044,  Arrival,before,   1,  77,   1
    8680.677,  5044,  Arrival, after,   2,  78,   1
    8683.033,  5049,  Arrival,before,   1,  78,   1
    8683.033,  5049,  Arrival, after,   2,  79,   1
    8685.333,  5048,Finish(1),before,   1,  79,   1
    8685.333,  5048,Finish(1), after,   2,  78,   1
    8687.863,  5052,Finish(1),before,   1,  78,   1
    8687.863,  5052,Finish(1), after,   2,  77,   1
    8689.243,  5054,Finish(1),before,   1,  77,   1
    8689.243,  5054,Finish(1), after,   2,  76,   1
    8691.856,  5050,  Arrival,before,   1,  76,   1
    8691.856,  5050,  Arrival, after,   2,  77,   1
    8694.157,  5056,Finish(1),before,   1,  77,   1
    8694.157,  5056,Finish(1), after,   2,  76,   1
    8699.907,  5057,  Arrival,before,   1,  76,   1
    8699.907,  5057,  Arrival, after,   2,  77,   1
    8700.815,  5060,  Arrival,before,   1,  77,   1
    8700.815,  5060,  Arrival, after,   2,  78,   1
    8708.530,  5061,  Arrival,before,   1,  78,   1
    8708.530,  5061,  Arrival, after,   2,  79,   1
    8708.753,  5062,  Arrival,before,   1,  79,   1
    8708.753,  5062,  Arrival, after,   2,  80,   1
    8709.450,  5059,Finish(1),before,   1,  80,   1
    8709.450,  5059,Finish(1), after,   2,  79,   1
    8712.232,  5063,  Arrival,before,   1,  79,   1
    8712.232,  5063,  Arrival, after,   2,  80,   1
    8717.932,  5066,  Arrival,before,   1,  80,   1
    8717.932,  5066,  Arrival, after,   2,  81,   1
    8717.968,  5067,  Arrival,before,   1,  81,   1
    8717.968,  5067,  Arrival, after,   2,  82,   1
    8719.670,  5065,Finish(1),before,   1,  82,   1
    8719.670,  5065,Finish(1), after,   2,  81,   1
    8726.076,  5070,Finish(1),before,   1,  81,   1
    8726.076,  5070,Finish(1), after,   2,  80,   1
    8726.661,  5072,Finish(1),before,   1,  80,   1
    8726.661,  5072,Finish(1), after,   2,  79,   1
    8730.196,  5074,Finish(1),before,   1,  79,   1
    8730.196,  5074,Finish(1), after,   2,  78,   1
    8732.584,  5076,Finish(1),before,   1,  78,   1
    8732.584,  5076,Finish(1), after,   2,  77,   1
    8735.062,  5068,  Arrival,before,   1,  77,   1
    8735.062,  5068,  Arrival, after,   2,  78,   1
    8740.504,  5078,Finish(1),before,   1,  78,   1
    8740.504,  5078,Finish(1), after,   2,  77,   1
    8740.691,  5079,  Arrival,before,   1,  77,   1
    8740.691,  5079,  Arrival, after,   2,  78,   1
    8741.983,  5082,  Arrival,before,   1,  78,   1
    8741.983,  5082,  Arrival, after,   2,  79,   1
    8743.411,  5083,  Arrival,before,   1,  79,   1
    8743.411,  5083,  Arrival, after,   2,  80,   1
    8744.915,  5084,  Arrival,before,   1,  80,   1
    8744.915,  5084,  Arrival, after,   2,  81,   1
    8750.442,  5085,  Arrival,before,   1,  81,   1
    8750.442,  5085,  Arrival, after,   2,  82,   1
    8750.670,  5086,  Arrival,before,   1,  82,   1
    8750.670,  5086,  Arrival, after,   2,  83,   1
    8751.548,  5081,Finish(1),before,   1,  83,   1
    8751.548,  5081,Finish(1), after,   2,  82,   1
    8752.901,  5087,  Arrival,before,   1,  82,   1
    8752.901,  5087,  Arrival, after,   2,  83,   1
    8753.515,  5089,Finish(1),before,   1,  83,   1
    8753.515,  5089,Finish(1), after,   2,  82,   1
    8753.669,  5090,  Arrival,before,   1,  82,   1
    8753.669,  5090,  Arrival, after,   2,  83,   1
    8756.302,  5093,  Arrival,before,   1,  83,   1
    8756.302,  5093,  Arrival, after,   2,  84,   1
    8764.888,  5092,Finish(1),before,   1,  84,   1
    8764.888,  5092,Finish(1), after,   2,  83,   1
    8765.927,  5094,  Arrival,before,   1,  83,   1
    8765.927,  5094,  Arrival, after,   2,  84,   1
    8769.816,  5096,Finish(1),before,   1,  84,   1
    8769.816,  5096,Finish(1), after,   2,  83,   1
    8774.337,  5097,  Arrival,before,   1,  83,   1
    8774.337,  5097,  Arrival, after,   2,  84,   1
    8782.567,  5099,Finish(1),before,   1,  84,   1
    8782.567,  5099,Finish(1), after,   2,  83,   1
    8783.556,  5102,Finish(1),before,   1,  83,   1
    8783.556,  5102,Finish(1), after,   2,  82,   1
    8787.667,  5100,  Arrival,before,   1,  82,   1
    8787.667,  5100,  Arrival, after,   2,  83,   1
    8792.698,  5105,  Arrival,before,   1,  83,   1
    8792.698,  5105,  Arrival, after,   2,  84,   1
    8798.850,  5104,Finish(1),before,   1,  84,   1
    8798.850,  5104,Finish(1), after,   2,  83,   1
    8799.582,  5108,Finish(1),before,   1,  83,   1
    8799.582,  5108,Finish(1), after,   2,  82,   1
    8799.628,  5106,  Arrival,before,   1,  82,   1
    8799.628,  5106,  Arrival, after,   2,  83,   1
    8800.205,  5110,Finish(1),before,   1,  83,   1
    8800.205,  5110,Finish(1), after,   2,  82,   1
    8800.354,  5111,  Arrival,before,   1,  82,   1
    8800.354,  5111,  Arrival, after,   2,  83,   1
    8800.897,  5114,  Arrival,before,   1,  83,   1
    8800.897,  5114,  Arrival, after,   2,  84,   1
    8802.516,  5115,  Arrival,before,   1,  84,   1
    8802.516,  5115,  Arrival, after,   2,  85,   1
    8803.630,  5113,Finish(1),before,   1,  85,   1
    8803.630,  5113,Finish(1), after,   2,  84,   1
    8804.866,  5116,  Arrival,before,   1,  84,   1
    8804.866,  5116,  Arrival, after,   2,  85,   1
    8812.364,  5118,Finish(1),before,   1,  85,   1
    8812.364,  5118,Finish(1), after,   2,  84,   1
    8817.180,  5119,  Arrival,before,   1,  84,   1
    8817.180,  5119,  Arrival, after,   2,  85,   1
    8817.893,  5121,Finish(1),before,   1,  85,   1
    8817.893,  5121,Finish(1), after,   2,  84,   1
    8819.834,  5124,Finish(1),before,   1,  84,   1
    8819.834,  5124,Finish(1), after,   2,  83,   1
    8822.209,  5126,Finish(1),before,   1,  83,   1
    8822.209,  5126,Finish(1), after,   2,  82,   1
    8823.526,  5128,Finish(1),before,   1,  82,   1
    8823.526,  5128,Finish(1), after,   2,  81,   1
    8823.554,  5130,Finish(1),before,   1,  81,   1
    8823.554,  5130,Finish(1), after,   2,  80,   1
    8825.900,  5132,Finish(1),before,   1,  80,   1
    8825.900,  5132,Finish(1), after,   2,  79,   1
    8826.670,  5134,Finish(1),before,   1,  79,   1
    8826.670,  5134,Finish(1), after,   2,  78,   1
    8828.358,  5136,Finish(1),before,   1,  78,   1
    8828.358,  5136,Finish(1), after,   2,  77,   1
    8828.597,  5138,Finish(1),before,   1,  77,   1
    8828.597,  5138,Finish(1), after,   2,  76,   1
    8829.832,  5140,Finish(1),before,   1,  76,   1
    8829.832,  5140,Finish(1), after,   2,  75,   1
    8832.098,  5142,Finish(1),before,   1,  75,   1
    8832.098,  5142,Finish(1), after,   2,  74,   1
    8833.147,  5122,  Arrival,before,   1,  74,   1
    8833.147,  5122,  Arrival, after,   2,  75,   1
    8834.445,  5144,Finish(1),before,   1,  75,   1
    8834.445,  5144,Finish(1), after,   2,  74,   1
    8834.621,  5145,  Arrival,before,   1,  74,   1
    8834.621,  5145,  Arrival, after,   2,  75,   1
    8834.985,  5147,Finish(1),before,   1,  75,   1
    8834.985,  5147,Finish(1), after,   2,  74,   1
    8835.583,  5148,  Arrival,before,   1,  74,   1
    8835.583,  5148,  Arrival, after,   2,  75,   1
    8838.359,  5151,  Arrival,before,   1,  75,   1
    8838.359,  5151,  Arrival, after,   2,  76,   1
    8838.748,  5152,  Arrival,before,   1,  76,   1
    8838.748,  5152,  Arrival, after,   2,  77,   1
    8841.659,  5150,Finish(1),before,   1,  77,   1
    8841.659,  5150,Finish(1), after,   2,  76,   1
    8842.474,  5155,Finish(1),before,   1,  76,   1
    8842.474,  5155,Finish(1), after,   2,  75,   1
    8843.708,  5153,  Arrival,before,   1,  75,   1
    8843.708,  5153,  Arrival, after,   2,  76,   1
    8844.711,  5157,Finish(1),before,   1,  76,   1
    8844.711,  5157,Finish(1), after,   2,  75,   1
    8848.790,  5158,  Arrival,before,   1,  75,   1
    8848.790,  5158,  Arrival, after,   2,  76,   1
    8856.380,  5161,  Arrival,before,   1,  76,   1
    8856.380,  5161,  Arrival, after,   2,  77,   1
    8858.264,  5160,Finish(1),before,   1,  77,   1
    8858.264,  5160,Finish(1), after,   2,  76,   1
    8862.282,  5164,Finish(1),before,   1,  76,   1
    8862.282,  5164,Finish(1), after,   2,  75,   1
    8864.130,  5162,  Arrival,before,   1,  75,   1
    8864.130,  5162,  Arrival, after,   2,  76,   1
    8869.871,  5167,  Arrival,before,   1,  76,   1
    8869.871,  5167,  Arrival, after,   2,  77,   1
    8869.914,  5166,Finish(1),before,   1,  77,   1
    8869.914,  5166,Finish(1), after,   2,  76,   1
    8870.398,  5170,Finish(1),before,   1,  76,   1
    8870.398,  5170,Finish(1), after,   2,  75,   1
    8874.796,  5168,  Arrival,before,   1,  75,   1
    8874.796,  5168,  Arrival, after,   2,  76,   1
    8877.422,  5172,Finish(1),before,   1,  76,   1
    8877.422,  5172,Finish(1), after,   2,  75,   1
    8877.506,  5173,  Arrival,before,   1,  75,   1
    8877.506,  5173,  Arrival, after,   2,  76,   1
    8882.800,  5176,  Arrival,before,   1,  76,   1
    8882.800,  5176,  Arrival, after,   2,  77,   1
    8883.162,  5175,Finish(1),before,   1,  77,   1
    8883.162,  5175,Finish(1), after,   2,  76,   1
    8885.859,  5179,Finish(1),before,   1,  76,   1
    8885.859,  5179,Finish(1), after,   2,  75,   1
    8886.508,  5181,Finish(1),before,   1,  75,   1
    8886.508,  5181,Finish(1), after,   2,  74,   1
    8887.673,  5177,  Arrival,before,   1,  74,   1
    8887.673,  5177,  Arrival, after,   2,  75,   1
    8891.715,  5184,  Arrival,before,   1,  75,   1
    8891.715,  5184,  Arrival, after,   2,  76,   1
    8896.479,  5183,Finish(1),before,   1,  76,   1
    8896.479,  5183,Finish(1), after,   2,  75,   1
    8897.272,  5187,Finish(1),before,   1,  75,   1
    8897.272,  5187,Finish(1), after,   2,  74,   1
    8898.288,  5185,  Arrival,before,   1,  74,   1
    8898.288,  5185,  Arrival, after,   2,  75,   1
    8901.056,  5189,Finish(1),before,   1,  75,   1
    8901.056,  5189,Finish(1), after,   2,  74,   1
    8910.001,  5192,Finish(1),before,   1,  74,   1
    8910.001,  5192,Finish(1), after,   2,  73,   1
    8915.191,  5194,Finish(1),before,   1,  73,   1
    8915.191,  5194,Finish(1), after,   2,  72,   1
    8919.096,  5190,  Arrival,before,   1,  72,   1
    8919.096,  5190,  Arrival, after,   2,  73,   1
    8922.121,  5197,  Arrival,before,   1,  73,   1
    8922.121,  5197,  Arrival, after,   2,  74,   1
    8922.221,  5196,Finish(1),before,   1,  74,   1
    8922.221,  5196,Finish(1), after,   2,  73,   1
    8922.253,  5198,  Arrival,before,   1,  73,   1
    8922.253,  5198,  Arrival, after,   2,  74,   1
    8922.312,  5200,Finish(1),before,   1,  74,   1
    8922.312,  5200,Finish(1), after,   2,  73,   1
    8923.448,  5203,Finish(1),before,   1,  73,   1
    8923.448,  5203,Finish(1), after,   2,  72,   1
    8925.256,  5205,Finish(1),before,   1,  72,   1
    8925.256,  5205,Finish(1), after,   2,  71,   1
    8938.818,  5201,  Arrival,before,   1,  71,   1
    8938.818,  5201,  Arrival, after,   2,  72,   1
    8941.651,  5208,  Arrival,before,   1,  72,   1
    8941.651,  5208,  Arrival, after,   2,  73,   1
    8941.886,  5207,Finish(1),before,   1,  73,   1
    8941.886,  5207,Finish(1), after,   2,  72,   1
    8942.804,  5209,  Arrival,before,   1,  72,   1
    8942.804,  5209,  Arrival, after,   2,  73,   1
    8946.771,  5212,  Arrival,before,   1,  73,   1
    8946.771,  5212,  Arrival, after,   2,  74,   1
    8950.234,  5211,Finish(1),before,   1,  74,   1
    8950.234,  5211,Finish(1), after,   2,  73,   1
    8951.070,  5213,  Arrival,before,   1,  73,   1
    8951.070,  5213,  Arrival, after,   2,  74,   1
    8952.214,  5215,Finish(1),before,   1,  74,   1
    8952.214,  5215,Finish(1), after,   2,  73,   1
    8952.453,  5216,  Arrival,before,   1,  73,   1
    8952.453,  5216,  Arrival, after,   2,  74,   1
    8953.745,  5219,  Arrival,before,   1,  74,   1
    8953.745,  5219,  Arrival, after,   2,  75,   1
    8954.154,  5220,  Arrival,before,   1,  75,   1
    8954.154,  5220,  Arrival, after,   2,  76,   1
    8954.325,  5221,  Arrival,before,   1,  76,   1
    8954.325,  5221,  Arrival, after,   2,  77,   1
    8962.384,  5222,  Arrival,before,   1,  77,   1
    8962.384,  5222,  Arrival, after,   2,  78,   1
    8964.872,  5218,Finish(1),before,   1,  78,   1
    8964.872,  5218,Finish(1), after,   2,  77,   1
    8966.537,  5225,Finish(1),before,   1,  77,   1
    8966.537,  5225,Finish(1), after,   2,  76,   1
    8967.642,  5227,Finish(1),before,   1,  76,   1
    8967.642,  5227,Finish(1), after,   2,  75,   1
    8977.650,  5223,  Arrival,before,   1,  75,   1
    8977.650,  5223,  Arrival, after,   2,  76,   1
    8978.532,  5229,Finish(1),before,   1,  76,   1
    8978.532,  5229,Finish(1), after,   2,  75,   1
    8978.958,  5232,Finish(1),before,   1,  75,   1
    8978.958,  5232,Finish(1), after,   2,  74,   1
    8979.193,  5234,Finish(1),before,   1,  74,   1
    8979.193,  5234,Finish(1), after,   2,  73,   1
    8979.446,  5236,Finish(1),before,   1,  73,   1
    8979.446,  5236,Finish(1), after,   2,  72,   1
    8979.618,  5230,  Arrival,before,   1,  72,   1
    8979.618,  5230,  Arrival, after,   2,  73,   1
    8982.028,  5238,Finish(1),before,   1,  73,   1
    8982.028,  5238,Finish(1), after,   2,  72,   1
    8985.286,  5241,Finish(1),before,   1,  72,   1
    8985.286,  5241,Finish(1), after,   2,  71,   1
    8985.686,  5239,  Arrival,before,   1,  71,   1
    8985.686,  5239,  Arrival, after,   2,  72,   1
    8985.783,  5243,Finish(1),before,   1,  72,   1
    8985.783,  5243,Finish(1), after,   2,  71,   1
    8987.433,  5246,Finish(1),before,   1,  71,   1
    8987.433,  5246,Finish(1), after,   2,  70,   1
    8992.429,  5244,  Arrival,before,   1,  70,   1
    8992.429,  5244,  Arrival, after,   2,  71,   1
    8993.087,  5249,  Arrival,before,   1,  71,   1
    8993.087,  5249,  Arrival, after,   2,  72,   1
    8993.724,  5250,  Arrival,before,   1,  72,   1
    8993.724,  5250,  Arrival, after,   2,  73,   1
    8994.056,  5251,  Arrival,before,   1,  73,   1
    8994.056,  5251,  Arrival, after,   2,  74,   1
    8996.394,  5252,  Arrival,before,   1,  74,   1
    8996.394,  5252,  Arrival, after,   2,  75,   1
    8998.590,  5248,Finish(1),before,   1,  75,   1
    8998.590,  5248,Finish(1), after,   2,  74,   1
    9003.333,  5255,Finish(1),before,   1,  74,   1
