# file created by code in security_q.jl
# file created on 2024-08-15 at 12:29:22
# parameter: seed = 1
# parameter: T = 10000.0
# parameter: n_queues = 2
# parameter: mean_interarrival = 5.2
# parameter: mean_server_time = 10.0
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,in_service1,length_queue2,in_service2
    7703.502,  4526,Finish(1), after,   3,   6,   1,   5,   1
    7707.539,  4530,  Arrival,before,   2,   6,   1,   5,   1
    7707.539,  4530,  Arrival, after,   3,   6,   1,   6,   1
    7711.076,  4535,  Arrival,before,   2,   6,   1,   6,   1
    7711.076,  4535,  Arrival, after,   3,   7,   1,   6,   1
    7712.286,  4532,Finish(2),before,   2,   7,   1,   6,   1
    7712.286,  4532,Finish(2), after,   3,   7,   1,   5,   1
    7719.372,  4536,  Arrival,before,   2,   7,   1,   5,   1
    7719.372,  4536,  Arrival, after,   3,   7,   1,   6,   1
    7719.374,  4534,Finish(1),before,   2,   7,   1,   6,   1
    7719.374,  4534,Finish(1), after,   3,   6,   1,   6,   1
    7723.622,  4538,Finish(2),before,   2,   6,   1,   6,   1
    7723.622,  4538,Finish(2), after,   3,   6,   1,   5,   1
    7726.893,  4539,  Arrival,before,   2,   6,   1,   5,   1
    7726.893,  4539,  Arrival, after,   3,   6,   1,   6,   1
    7727.895,  4544,  Arrival,before,   2,   6,   1,   6,   1
    7727.895,  4544,  Arrival, after,   3,   7,   1,   6,   1
    7728.453,  4543,Finish(2),before,   2,   7,   1,   6,   1
    7728.453,  4543,Finish(2), after,   3,   7,   1,   5,   1
    7732.114,  4545,  Arrival,before,   2,   7,   1,   5,   1
    7732.114,  4545,  Arrival, after,   3,   7,   1,   6,   1
    7736.043,  4548,  Arrival,before,   2,   7,   1,   6,   1
    7736.043,  4548,  Arrival, after,   3,   7,   1,   7,   1
    7737.240,  4541,Finish(1),before,   2,   7,   1,   7,   1
    7737.240,  4541,Finish(1), after,   3,   6,   1,   7,   1
    7738.171,  4549,  Arrival,before,   2,   6,   1,   7,   1
    7738.171,  4549,  Arrival, after,   3,   7,   1,   7,   1
    7741.613,  4551,Finish(1),before,   2,   7,   1,   7,   1
    7741.613,  4551,Finish(1), after,   3,   6,   1,   7,   1
    7747.467,  4554,Finish(1),before,   2,   6,   1,   7,   1
    7747.467,  4554,Finish(1), after,   3,   5,   1,   7,   1
    7750.750,  4552,  Arrival,before,   2,   5,   1,   7,   1
    7750.750,  4552,  Arrival, after,   3,   6,   1,   7,   1
    7751.458,  4557,  Arrival,before,   2,   6,   1,   7,   1
    7751.458,  4557,  Arrival, after,   3,   7,   1,   7,   1
    7752.035,  4558,  Arrival,before,   2,   7,   1,   7,   1
    7752.035,  4558,  Arrival, after,   3,   8,   1,   7,   1
    7756.522,  4559,  Arrival,before,   2,   8,   1,   7,   1
    7756.522,  4559,  Arrival, after,   3,   8,   1,   8,   1
    7764.166,  4547,Finish(2),before,   2,   8,   1,   8,   1
    7764.166,  4547,Finish(2), after,   3,   8,   1,   7,   1
    7765.053,  4556,Finish(1),before,   2,   8,   1,   7,   1
    7765.053,  4556,Finish(1), after,   3,   7,   1,   7,   1
    7767.811,  4564,Finish(1),before,   2,   7,   1,   7,   1
    7767.811,  4564,Finish(1), after,   3,   6,   1,   7,   1
    7769.460,  4560,  Arrival,before,   2,   6,   1,   7,   1
    7769.460,  4560,  Arrival, after,   3,   7,   1,   7,   1
    7771.854,  4562,Finish(2),before,   2,   7,   1,   7,   1
    7771.854,  4562,Finish(2), after,   3,   7,   1,   6,   1
    7772.966,  4566,Finish(1),before,   2,   7,   1,   6,   1
    7772.966,  4566,Finish(1), after,   3,   6,   1,   6,   1
    7773.142,  4567,  Arrival,before,   2,   6,   1,   6,   1
    7773.142,  4567,  Arrival, after,   3,   7,   1,   6,   1
    7773.246,  4572,  Arrival,before,   2,   7,   1,   6,   1
    7773.246,  4572,  Arrival, after,   3,   7,   1,   7,   1
    7775.150,  4569,Finish(2),before,   2,   7,   1,   7,   1
    7775.150,  4569,Finish(2), after,   3,   7,   1,   6,   1
    7775.579,  4573,  Arrival,before,   2,   7,   1,   6,   1
    7775.579,  4573,  Arrival, after,   3,   7,   1,   7,   1
    7777.322,  4575,Finish(2),before,   2,   7,   1,   7,   1
    7777.322,  4575,Finish(2), after,   3,   7,   1,   6,   1
    7780.641,  4578,Finish(2),before,   2,   7,   1,   6,   1
    7780.641,  4578,Finish(2), after,   3,   7,   1,   5,   1
    7782.510,  4580,Finish(2),before,   2,   7,   1,   5,   1
    7782.510,  4580,Finish(2), after,   3,   7,   1,   4,   1
    7791.015,  4571,Finish(1),before,   2,   7,   1,   4,   1
    7791.015,  4571,Finish(1), after,   3,   6,   1,   4,   1
    7792.760,  4576,  Arrival,before,   2,   6,   1,   4,   1
    7792.760,  4576,  Arrival, after,   3,   6,   1,   5,   1
    7796.054,  4585,  Arrival,before,   2,   6,   1,   5,   1
    7796.054,  4585,  Arrival, after,   3,   6,   1,   6,   1
    7799.074,  4586,  Arrival,before,   2,   6,   1,   6,   1
    7799.074,  4586,  Arrival, after,   3,   7,   1,   6,   1
    7807.064,  4587,  Arrival,before,   2,   7,   1,   6,   1
    7807.064,  4587,  Arrival, after,   3,   7,   1,   7,   1
    7807.798,  4584,Finish(1),before,   2,   7,   1,   7,   1
    7807.798,  4584,Finish(1), after,   3,   6,   1,   7,   1
    7814.876,  4588,  Arrival,before,   2,   6,   1,   7,   1
    7814.876,  4588,  Arrival, after,   3,   7,   1,   7,   1
    7816.492,  4591,  Arrival,before,   2,   7,   1,   7,   1
    7816.492,  4591,  Arrival, after,   3,   8,   1,   7,   1
    7818.753,  4592,  Arrival,before,   2,   8,   1,   7,   1
    7818.753,  4592,  Arrival, after,   3,   8,   1,   8,   1
    7819.679,  4582,Finish(2),before,   2,   8,   1,   8,   1
    7819.679,  4582,Finish(2), after,   3,   8,   1,   7,   1
    7822.546,  4593,  Arrival,before,   2,   8,   1,   7,   1
    7822.546,  4593,  Arrival, after,   3,   8,   1,   8,   1
    7825.307,  4596,  Arrival,before,   2,   8,   1,   8,   1
    7825.307,  4596,  Arrival, after,   3,   9,   1,   8,   1
    7827.721,  4597,  Arrival,before,   2,   9,   1,   8,   1
    7827.721,  4597,  Arrival, after,   3,   9,   1,   9,   1
    7829.265,  4595,Finish(2),before,   2,   9,   1,   9,   1
    7829.265,  4595,Finish(2), after,   3,   9,   1,   8,   1
    7834.441,  4598,  Arrival,before,   2,   9,   1,   8,   1
    7834.441,  4598,  Arrival, after,   3,   9,   1,   9,   1
    7837.095,  4590,Finish(1),before,   2,   9,   1,   9,   1
    7837.095,  4590,Finish(1), after,   3,   8,   1,   9,   1
    7840.048,  4603,Finish(1),before,   2,   8,   1,   9,   1
    7840.048,  4603,Finish(1), after,   3,   7,   1,   9,   1
    7842.288,  4601,  Arrival,before,   2,   7,   1,   9,   1
    7842.288,  4601,  Arrival, after,   3,   8,   1,   9,   1
    7847.016,  4606,  Arrival,before,   2,   8,   1,   9,   1
    7847.016,  4606,  Arrival, after,   3,   9,   1,   9,   1
    7847.421,  4607,  Arrival,before,   2,   9,   1,   9,   1
    7847.421,  4607,  Arrival, after,   3,  10,   1,   9,   1
    7848.540,  4608,  Arrival,before,   2,  10,   1,   9,   1
    7848.540,  4608,  Arrival, after,   3,  10,   1,  10,   1
    7853.256,  4600,Finish(2),before,   2,  10,   1,  10,   1
    7853.256,  4600,Finish(2), after,   3,  10,   1,   9,   1
    7854.016,  4609,  Arrival,before,   2,  10,   1,   9,   1
    7854.016,  4609,  Arrival, after,   3,  10,   1,  10,   1
    7854.607,  4611,Finish(2),before,   2,  10,   1,  10,   1
    7854.607,  4611,Finish(2), after,   3,  10,   1,   9,   1
    7855.462,  4614,Finish(2),before,   2,  10,   1,   9,   1
    7855.462,  4614,Finish(2), after,   3,  10,   1,   8,   1
    7856.048,  4605,Finish(1),before,   2,  10,   1,   8,   1
    7856.048,  4605,Finish(1), after,   3,   9,   1,   8,   1
    7857.250,  4618,Finish(1),before,   2,   9,   1,   8,   1
    7857.250,  4618,Finish(1), after,   3,   8,   1,   8,   1
    7864.272,  4620,Finish(1),before,   2,   8,   1,   8,   1
    7864.272,  4620,Finish(1), after,   3,   7,   1,   8,   1
    7878.095,  4622,Finish(1),before,   2,   7,   1,   8,   1
    7878.095,  4622,Finish(1), after,   3,   6,   1,   8,   1
    7881.505,  4612,  Arrival,before,   2,   6,   1,   8,   1
    7881.505,  4612,  Arrival, after,   3,   7,   1,   8,   1
    7886.828,  4616,Finish(2),before,   2,   7,   1,   8,   1
    7886.828,  4616,Finish(2), after,   3,   7,   1,   7,   1
    7886.948,  4625,  Arrival,before,   2,   7,   1,   7,   1
    7886.948,  4625,  Arrival, after,   3,   8,   1,   7,   1
    7887.301,  4628,  Arrival,before,   2,   8,   1,   7,   1
    7887.301,  4628,  Arrival, after,   3,   8,   1,   8,   1
    7887.553,  4627,Finish(2),before,   2,   8,   1,   8,   1
    7887.553,  4627,Finish(2), after,   3,   8,   1,   7,   1
    7887.940,  4629,  Arrival,before,   2,   8,   1,   7,   1
    7887.940,  4629,  Arrival, after,   3,   8,   1,   8,   1
    7889.422,  4624,Finish(1),before,   2,   8,   1,   8,   1
    7889.422,  4624,Finish(1), after,   3,   7,   1,   8,   1
    7889.596,  4632,  Arrival,before,   2,   7,   1,   8,   1
    7889.596,  4632,  Arrival, after,   3,   8,   1,   8,   1
    7891.588,  4631,Finish(2),before,   2,   8,   1,   8,   1
    7891.588,  4631,Finish(2), after,   3,   8,   1,   7,   1
    7894.997,  4635,  Arrival,before,   2,   8,   1,   7,   1
    7894.997,  4635,  Arrival, after,   3,   8,   1,   8,   1
    7895.938,  4637,Finish(2),before,   2,   8,   1,   8,   1
    7895.938,  4637,Finish(2), after,   3,   8,   1,   7,   1
    7896.479,  4640,Finish(2),before,   2,   8,   1,   7,   1
    7896.479,  4640,Finish(2), after,   3,   8,   1,   6,   1
    7899.970,  4638,  Arrival,before,   2,   8,   1,   6,   1
    7899.970,  4638,  Arrival, after,   3,   8,   1,   7,   1
    7905.550,  4642,Finish(2),before,   2,   8,   1,   7,   1
    7905.550,  4642,Finish(2), after,   3,   8,   1,   6,   1
    7906.642,  4634,Finish(1),before,   2,   8,   1,   6,   1
    7906.642,  4634,Finish(1), after,   3,   7,   1,   6,   1
    7906.855,  4645,Finish(2),before,   2,   7,   1,   6,   1
    7906.855,  4645,Finish(2), after,   3,   7,   1,   5,   1
    7908.733,  4647,Finish(1),before,   2,   7,   1,   5,   1
    7908.733,  4647,Finish(1), after,   3,   6,   1,   5,   1
    7910.100,  4643,  Arrival,before,   2,   6,   1,   5,   1
    7910.100,  4643,  Arrival, after,   3,   6,   1,   6,   1
    7919.567,  4649,Finish(2),before,   2,   6,   1,   6,   1
    7919.567,  4649,Finish(2), after,   3,   6,   1,   5,   1
    7921.391,  4652,  Arrival,before,   2,   6,   1,   5,   1
    7921.391,  4652,  Arrival, after,   3,   6,   1,   6,   1
    7929.200,  4654,Finish(2),before,   2,   6,   1,   6,   1
    7929.200,  4654,Finish(2), after,   3,   6,   1,   5,   1
    7932.333,  4655,  Arrival,before,   2,   6,   1,   5,   1
    7932.333,  4655,  Arrival, after,   3,   6,   1,   6,   1
    7932.948,  4658,  Arrival,before,   2,   6,   1,   6,   1
    7932.948,  4658,  Arrival, after,   3,   7,   1,   6,   1
    7933.407,  4657,Finish(2),before,   2,   7,   1,   6,   1
    7933.407,  4657,Finish(2), after,   3,   7,   1,   5,   1
    7934.855,  4651,Finish(1),before,   2,   7,   1,   5,   1
    7934.855,  4651,Finish(1), after,   3,   6,   1,   5,   1
    7936.989,  4659,  Arrival,before,   2,   6,   1,   5,   1
    7936.989,  4659,  Arrival, after,   3,   6,   1,   6,   1
    7948.278,  4664,  Arrival,before,   2,   6,   1,   6,   1
    7948.278,  4664,  Arrival, after,   3,   7,   1,   6,   1
    7952.675,  4663,Finish(1),before,   2,   7,   1,   6,   1
    7952.675,  4663,Finish(1), after,   3,   6,   1,   6,   1
    7953.661,  4667,Finish(1),before,   2,   6,   1,   6,   1
    7953.661,  4667,Finish(1), after,   3,   5,   1,   6,   1
    7956.233,  4665,  Arrival,before,   2,   5,   1,   6,   1
    7956.233,  4665,  Arrival, after,   3,   6,   1,   6,   1
    7957.036,  4670,  Arrival,before,   2,   6,   1,   6,   1
    7957.036,  4670,  Arrival, after,   3,   7,   1,   6,   1
    7959.647,  4671,  Arrival,before,   2,   7,   1,   6,   1
    7959.647,  4671,  Arrival, after,   3,   7,   1,   7,   1
    7961.349,  4661,Finish(2),before,   2,   7,   1,   7,   1
    7961.349,  4661,Finish(2), after,   3,   7,   1,   6,   1
    7964.653,  4672,  Arrival,before,   2,   7,   1,   6,   1
    7964.653,  4672,  Arrival, after,   3,   7,   1,   7,   1
    7965.295,  4674,Finish(2),before,   2,   7,   1,   7,   1
    7965.295,  4674,Finish(2), after,   3,   7,   1,   6,   1
    7965.959,  4677,Finish(2),before,   2,   7,   1,   6,   1
    7965.959,  4677,Finish(2), after,   3,   7,   1,   5,   1
    7970.287,  4679,Finish(2),before,   2,   7,   1,   5,   1
    7970.287,  4679,Finish(2), after,   3,   7,   1,   4,   1
    7972.561,  4681,Finish(2),before,   2,   7,   1,   4,   1
    7972.561,  4681,Finish(2), after,   3,   7,   1,   3,   1
    7974.701,  4675,  Arrival,before,   2,   7,   1,   3,   1
    7974.701,  4675,  Arrival, after,   3,   7,   1,   4,   1
    7975.906,  4684,  Arrival,before,   2,   7,   1,   4,   1
    7975.906,  4684,  Arrival, after,   3,   7,   1,   5,   1
    7976.339,  4669,Finish(1),before,   2,   7,   1,   5,   1
    7976.339,  4669,Finish(1), after,   3,   6,   1,   5,   1
    7983.088,  4683,Finish(2),before,   2,   6,   1,   5,   1
    7983.088,  4683,Finish(2), after,   3,   6,   1,   4,   1
    7983.809,  4689,Finish(2),before,   2,   6,   1,   4,   1
    7983.809,  4689,Finish(2), after,   3,   6,   1,   3,   1
    7987.461,  4685,  Arrival,before,   2,   6,   1,   3,   1
    7987.461,  4685,  Arrival, after,   3,   6,   1,   4,   1
    7988.291,  4691,Finish(2),before,   2,   6,   1,   4,   1
    7988.291,  4691,Finish(2), after,   3,   6,   1,   3,   1
    7989.960,  4687,Finish(1),before,   2,   6,   1,   3,   1
    7989.960,  4687,Finish(1), after,   3,   5,   1,   3,   1
    7991.227,  4692,  Arrival,before,   2,   5,   1,   3,   1
    7991.227,  4692,  Arrival, after,   3,   5,   1,   4,   1
    7991.339,  4697,  Arrival,before,   2,   5,   1,   4,   1
    7991.339,  4697,  Arrival, after,   3,   5,   1,   5,   1
    7993.964,  4696,Finish(1),before,   2,   5,   1,   5,   1
    7993.964,  4696,Finish(1), after,   3,   4,   1,   5,   1
    7994.100,  4694,Finish(2),before,   2,   4,   1,   5,   1
    7994.100,  4694,Finish(2), after,   3,   4,   1,   4,   1
    7995.723,  4698,  Arrival,before,   2,   4,   1,   4,   1
    7995.723,  4698,  Arrival, after,   3,   5,   1,   4,   1
    8000.087,  4703,  Arrival,before,   2,   5,   1,   4,   1
    8000.087,  4703,  Arrival, after,   3,   5,   1,   5,   1
    8000.743,  4704,  Arrival,before,   2,   5,   1,   5,   1
    8000.743,  4704,  Arrival, after,   3,   6,   1,   5,   1
    8006.786,  4702,Finish(2),before,   2,   6,   1,   5,   1
    8006.786,  4702,Finish(2), after,   3,   6,   1,   4,   1
    8007.223,  4705,  Arrival,before,   2,   6,   1,   4,   1
    8007.223,  4705,  Arrival, after,   3,   6,   1,   5,   1
    8009.593,  4708,  Arrival,before,   2,   6,   1,   5,   1
    8009.593,  4708,  Arrival, after,   3,   6,   1,   6,   1
    8011.555,  4700,Finish(1),before,   2,   6,   1,   6,   1
    8011.555,  4700,Finish(1), after,   3,   5,   1,   6,   1
    8016.089,  4711,Finish(1),before,   2,   5,   1,   6,   1
    8016.089,  4711,Finish(1), after,   3,   4,   1,   6,   1
    8017.557,  4713,Finish(1),before,   2,   4,   1,   6,   1
    8017.557,  4713,Finish(1), after,   3,   3,   1,   6,   1
    8020.532,  4709,  Arrival,before,   2,   3,   1,   6,   1
    8020.532,  4709,  Arrival, after,   3,   4,   1,   6,   1
    8020.674,  4707,Finish(2),before,   2,   4,   1,   6,   1
    8020.674,  4707,Finish(2), after,   3,   4,   1,   5,   1
    8021.252,  4718,Finish(2),before,   2,   4,   1,   5,   1
    8021.252,  4718,Finish(2), after,   3,   4,   1,   4,   1
    8024.801,  4720,Finish(2),before,   2,   4,   1,   4,   1
    8024.801,  4720,Finish(2), after,   3,   4,   1,   3,   1
    8028.441,  4716,  Arrival,before,   2,   4,   1,   3,   1
    8028.441,  4716,  Arrival, after,   3,   4,   1,   4,   1
    8030.227,  4722,Finish(2),before,   2,   4,   1,   4,   1
    8030.227,  4722,Finish(2), after,   3,   4,   1,   3,   1
    8041.892,  4715,Finish(1),before,   2,   4,   1,   3,   1
    8041.892,  4715,Finish(1), after,   3,   3,   1,   3,   1
    8049.108,  4725,Finish(2),before,   2,   3,   1,   3,   1
    8049.108,  4725,Finish(2), after,   3,   3,   1,   2,   1
    8049.696,  4723,  Arrival,before,   2,   3,   1,   2,   1
    8049.696,  4723,  Arrival, after,   3,   3,   1,   3,   1
    8059.498,  4727,Finish(1),before,   2,   3,   1,   3,   1
    8059.498,  4727,Finish(1), after,   3,   2,   1,   3,   1
    8064.270,  4729,Finish(2),before,   2,   2,   1,   3,   1
    8064.270,  4729,Finish(2), after,   3,   2,   1,   2,   1
    8066.536,  4732,Finish(1),before,   2,   2,   1,   2,   1
    8066.536,  4732,Finish(1), after,   3,   1,   1,   2,   1
    8069.458,  4734,Finish(2),before,   2,   1,   1,   2,   1
    8069.458,  4734,Finish(2), after,   3,   1,   1,   1,   1
    8069.748,  4730,  Arrival,before,   2,   1,   1,   1,   1
    8069.748,  4730,  Arrival, after,   3,   2,   1,   1,   1
    8072.664,  4736,Finish(1),before,   2,   2,   1,   1,   1
    8072.664,  4736,Finish(1), after,   3,   1,   1,   1,   1
    8073.526,  4739,  Arrival,before,   2,   1,   1,   1,   1
    8073.526,  4739,  Arrival, after,   3,   2,   1,   1,   1
    8075.467,  4741,Finish(1),before,   2,   2,   1,   1,   1
    8075.467,  4741,Finish(1), after,   3,   1,   1,   1,   1
    8075.649,  4738,Finish(2),before,   2,   1,   1,   1,   1
    8075.649,  4738,Finish(2), after,   3,   1,   1,   0,   1
    8080.146,  4746,Finish(2),before,   2,   1,   1,   0,   1
    8080.146,  4746,Finish(2), after,   2,   1,   1,   0,   0
    8081.553,  4744,Finish(1),before,   1,   1,   1,   0,   0
    8081.553,  4744,Finish(1), after,   2,   0,   1,   0,   0
    8082.632,  4742,  Arrival,before,   1,   0,   1,   0,   0
    8082.632,  4742,  Arrival, after,   3,   0,   1,   0,   1
    8086.559,  4751,Finish(2),before,   2,   0,   1,   0,   1
    8086.559,  4751,Finish(2), after,   2,   0,   1,   0,   0
    8087.179,  4749,Finish(1),before,   1,   0,   1,   0,   0
    8087.179,  4749,Finish(1), after,   1,   0,   0,   0,   0
    8089.348,  4750,  Arrival,before,   0,   0,   0,   0,   0
    8089.348,  4750,  Arrival, after,   2,   0,   1,   0,   0
    8093.563,  4755,Finish(1),before,   1,   0,   1,   0,   0
    8093.563,  4755,Finish(1), after,   1,   0,   0,   0,   0
    8098.864,  4754,  Arrival,before,   0,   0,   0,   0,   0
    8098.864,  4754,  Arrival, after,   2,   0,   1,   0,   0
    8103.075,  4757,  Arrival,before,   1,   0,   1,   0,   0
    8103.075,  4757,  Arrival, after,   3,   0,   1,   0,   1
    8107.072,  4760,Finish(2),before,   2,   0,   1,   0,   1
    8107.072,  4760,Finish(2), after,   2,   0,   1,   0,   0
    8107.488,  4758,Finish(1),before,   1,   0,   1,   0,   0
    8107.488,  4758,Finish(1), after,   1,   0,   0,   0,   0
    8110.087,  4759,  Arrival,before,   0,   0,   0,   0,   0
    8110.087,  4759,  Arrival, after,   2,   0,   1,   0,   0
    8110.445,  4763,  Arrival,before,   1,   0,   1,   0,   0
    8110.445,  4763,  Arrival, after,   3,   0,   1,   0,   1
    8110.831,  4765,  Arrival,before,   2,   0,   1,   0,   1
    8110.831,  4765,  Arrival, after,   3,   1,   1,   0,   1
    8111.651,  4764,Finish(1),before,   2,   1,   1,   0,   1
    8111.651,  4764,Finish(1), after,   3,   0,   1,   0,   1
